0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,file name,label,label_updated
-84.9018,113.50582,-2.2064888,28.05664,-12.347895,-3.294252,-17.996305,1.3706208,-15.0016985,6.371173,-7.3016834,12.192667,-3.70708,5.8760214,-11.451365,2.8846636,-8.840611,7.6649065,-2.1079822,11.792309,-5.7724953,8.025903,-1.2563194,10.975782,-2.2412431,7.7923784,-3.188443,9.859493,-0.5266807,6.1684413,-6.9842887,2.2614918,-7.8391814,0.42131615,-8.164627,0.2920026,-6.619584,1.1867876,-6.1713777,0.10002854,-6.297443,0.894449,-4.7812247,1.6772327,-3.086278,2.5434368,-2.68847,1.7214015,-3.3008437,1.6680801,2022-06-11--00-39-26_2__segment3.wav,2,2
-89.07973,113.36374,-4.872892,27.825804,-10.9077015,-2.403237,-18.26833,2.0301473,-14.614818,5.2640104,-7.273006,12.556792,-2.6880693,5.9294143,-11.411787,3.4723797,-8.462642,7.625782,-3.305649,10.486558,-5.4033976,7.7568827,-1.5591606,12.723178,-0.35802293,7.830938,-3.21498,9.260216,-1.6165771,6.5950522,-6.6651826,1.2461536,-7.988179,0.55150044,-7.5784106,0.1317538,-7.128145,-0.1112219,-7.46209,-0.9123989,-6.5196114,0.8249256,-4.553301,1.3553269,-2.859675,2.9235377,-1.1714206,3.3719616,-1.81648,1.7900932,2022-06-11--00-39-26_2__segment4.wav,2,2
-131.56015,123.80241,5.503583,26.050602,-4.6675878,-0.21327974,-7.8091607,15.301333,-4.1220946,-7.7295628,-14.829321,0.92044836,-8.449014,3.5184755,-6.4142575,-3.4278085,-6.1790137,2.9687662,-1.3537437,4.899318,-5.935672,-2.3144584,-7.4691644,-2.6801982,-7.073958,-0.25597927,-2.7642007,5.7969027,3.7332087,6.6784606,-0.11056057,2.323361,-0.4011166,2.4977913,-0.994406,1.7873973,-1.5382885,-0.0050054034,-1.8104256,-0.80742854,-4.288451,-3.7097375,-5.23853,-4.3745875,-3.4973085,-2.3661141,-2.7209342,-2.1837902,-2.7545025,-2.4736567,2022-06-11--01-38-28_1__segment0.wav,2,2
-132.45091,127.95372,2.6257377,29.54277,-8.637674,3.0407739,-10.212139,18.182766,-6.568722,-5.2815466,-17.435375,3.8701432,-10.672158,6.6770506,-9.793151,-1.1541733,-9.225799,5.7671294,-3.6713498,7.4288507,-9.329575,-1.1684985,-11.1385,-0.50445807,-8.949916,3.5371432,-3.8674934,9.311438,1.432049,8.925464,-2.4990103,4.8573127,-2.8298216,4.5013685,-3.37412,3.2802963,-3.7619314,2.3258631,-3.807041,1.0005077,-6.376183,-2.2195668,-7.779181,-2.7443118,-6.2778635,-1.2087512,-5.6610093,-1.3936743,-4.4483213,0.2981668,2022-06-11--01-38-28_1__segment1.wav,2,2
-136.03723,126.56628,1.6754432,28.769577,-7.6846538,3.5082836,-10.55921,17.263203,-7.0609426,-5.0080695,-17.950481,3.1819582,-11.050494,6.914441,-9.597044,-0.042023275,-8.939672,5.7852917,-4.0158973,7.6030965,-8.688178,0.091119975,-9.7817545,0.7082727,-8.387654,4.4527802,-3.563077,9.260468,0.7495846,7.9907575,-3.844608,3.871015,-3.5193384,3.7750351,-3.911986,3.2727294,-4.275052,2.1765444,-4.129901,0.87931514,-6.6065946,-2.049007,-7.937947,-2.891051,-6.283447,-1.192061,-5.3389463,-0.41880906,-3.5708783,0.33642256,2022-06-11--01-38-28_1__segment2.wav,2,2
-137.69832,125.8541,1.9218625,28.873192,-8.013753,2.8807569,-9.692244,17.874992,-6.5570526,-4.861489,-17.40073,3.717891,-10.89284,6.8018675,-8.708549,0.14098576,-8.018208,7.1015344,-3.0771372,7.9251637,-8.771594,-0.8071698,-10.460033,-0.4076374,-9.794012,2.9168656,-4.0302787,10.026304,2.6153646,8.78284,-3.2449605,3.7585447,-3.5006096,3.2662175,-4.294134,3.1202323,-4.3580556,2.2711627,-3.2928143,1.4145199,-5.7970843,-1.3411613,-7.4504776,-2.8312085,-6.0594687,-1.4155681,-5.432583,-1.4425491,-4.553707,-0.34403306,2022-06-11--01-38-28_1__segment3.wav,2,2
-136.54578,123.681694,3.510514,29.638968,-8.124852,2.7578971,-9.977512,17.326746,-6.758709,-5.036009,-18.486435,3.2163897,-11.399169,5.7965603,-9.644584,-0.8280049,-8.453862,6.7677746,-3.0278707,7.522512,-8.673069,0.82327384,-10.993555,-1.9073838,-9.8200245,2.1231332,-5.5426483,8.47021,0.2444661,7.979753,-2.5495641,3.8341398,-2.2668383,4.7919936,-2.8327603,3.9537702,-3.7845628,2.8932912,-2.865402,1.8416207,-6.305925,-1.0122427,-6.961175,-2.5283675,-6.101193,-0.9002726,-5.431952,-1.5375257,-4.8834686,-0.95636743,2022-06-11--01-38-28_1__segment4.wav,2,2
-94.163795,110.56877,-2.6830316,23.004911,-9.301802,-7.488716,-15.795316,0.70579207,-12.095422,3.204751,-4.6990447,9.491577,-1.3494971,2.7612188,-10.826819,0.215878,-6.0041833,4.848493,-1.0635513,7.745298,-4.900695,4.805941,1.4252563,8.170243,-0.08711269,7.365763,-1.2951368,6.17961,2.0201974,5.272665,-2.6147435,1.1981716,-6.0188155,-1.5601923,-4.86429,-1.2058393,-4.2208343,-2.3001866,-6.349099,-4.3571653,-6.9536242,-2.979696,-3.9980223,-0.21326442,-0.4863719,1.6041752,0.19504347,0.09602451,-0.85108054,-0.08111729,2022-06-11--01-38-34_2__segment0.wav,2,2
-97.04081,112.95137,-4.760877,24.83263,-11.567156,-3.9492536,-17.939753,2.5003664,-14.381439,6.0940247,-7.461912,13.146742,-3.4877684,4.845579,-13.409394,2.2236917,-8.216944,7.591488,-2.928539,9.868655,-7.655654,6.6022506,-2.0609875,10.585881,-2.4023623,9.165535,-2.6671016,9.556261,-0.66349095,7.4083276,-4.9231815,3.2625675,-7.4869633,1.3173318,-7.4361258,0.5882341,-7.1932025,-0.3714965,-8.280849,-1.9582942,-8.472766,-0.74688023,-5.8548446,1.1007942,-3.3831446,3.1165185,-1.65655,2.8127635,-2.246799,1.7330366,2022-06-11--01-38-34_2__segment1.wav,2,2
-99.72059,113.62834,-4.8539376,26.163994,-11.787172,-3.5184364,-18.901234,1.8575491,-14.072042,5.678,-7.4492655,12.404706,-3.4130812,4.8934426,-13.366549,2.3690026,-8.336411,9.6700325,0.023938535,11.724053,-7.6119995,6.9665303,-3.9620225,7.931396,-3.3339934,8.759785,-2.9998126,10.005829,-1.036321,6.6525407,-6.2646546,2.0338624,-8.3441725,1.1515377,-7.264106,1.8887278,-5.653761,1.1489121,-8.085811,-1.6530088,-7.847746,-0.16200294,-5.8986497,1.0813226,-3.9232109,2.047776,-2.5908682,1.9388483,-3.3396454,1.5384152,2022-06-11--01-38-34_2__segment2.wav,2,2
-101.44341,114.25065,-2.727586,26.32594,-11.031023,-4.359204,-19.131365,1.9733021,-15.128278,4.645123,-8.485555,11.106412,-4.85796,3.3621597,-13.39934,3.5908167,-7.5669,9.275236,-0.29379514,12.485582,-5.4860096,7.185911,-3.1086006,8.081652,-3.200629,9.413852,-2.092205,10.293924,-1.2271792,5.972343,-6.070683,1.7031579,-8.436532,-0.15902336,-8.138567,0.32450294,-6.580882,1.2277037,-6.4446497,0.08225128,-6.549701,0.45289367,-5.4326367,1.1467397,-4.2761445,1.2349324,-3.0821228,1.4897782,-3.1914432,1.0233629,2022-06-11--01-38-34_2__segment3.wav,2,2
-99.254845,116.54858,-1.9439064,25.509892,-10.541694,-5.132155,-19.39342,1.6371529,-14.557318,5.7868547,-6.976562,13.397159,-2.710511,4.1932983,-13.756222,1.1643775,-10.24391,6.7591143,-2.6233327,11.536767,-4.022753,8.730787,-2.1217015,9.278989,-3.6050959,8.246664,-2.6085992,9.553594,-2.0492313,5.9874744,-5.0343432,3.6917102,-6.5917854,0.96417046,-8.363958,-0.8010937,-8.092022,-0.69406253,-7.8185515,-0.4797097,-5.8822327,1.7899654,-3.183008,2.2299144,-3.15514,1.8497968,-3.0388377,1.3208529,-3.2762136,1.1474488,2022-06-11--01-38-34_2__segment4.wav,2,2
-130.84871,122.02414,2.907278,24.527435,-4.372159,0.6952629,-7.96529,14.3523,-2.5385356,-7.046201,-14.514492,0.71142745,-7.549078,3.1551762,-6.201783,-1.4476384,-4.3581524,4.953717,-0.35477403,4.497165,-6.6509876,-3.4476752,-8.009516,-3.993373,-7.6662035,0.41038093,-1.9861821,5.9384184,3.4381907,6.279528,0.7312464,3.1302726,-0.0010373943,2.5665967,-0.7812788,1.1294515,-1.7106445,0.07236908,-1.4257866,-1.5354403,-4.832522,-4.599575,-6.187757,-5.4397464,-4.280941,-3.4415822,-3.7837741,-3.0016215,-2.7359238,-1.8553845,2022-06-11--02-37-38_1__segment0.wav,2,2
-132.62685,129.60883,1.0710634,27.936756,-7.483788,2.9460018,-10.885925,17.365952,-6.811364,-5.631965,-17.595537,4.8398867,-9.061719,7.515375,-9.283628,-1.1533993,-9.636351,6.7526603,-2.7401905,7.2835073,-9.228973,-1.0915282,-9.802678,0.83463573,-7.5400324,4.1350427,-4.826616,7.7427983,0.35770145,7.9160776,-2.2952688,4.8394213,-2.4777796,4.626274,-3.5824797,3.1283703,-3.751346,2.2834604,-4.2259436,-0.37762818,-7.46171,-3.119696,-7.993066,-2.6833558,-5.43399,-0.9211748,-4.9326367,-0.5544279,-3.5670574,0.328825,2022-06-11--02-37-38_1__segment1.wav,2,2
-136.91496,129.4118,3.2018569,28.021545,-7.0813994,2.8931875,-10.353108,18.27564,-6.147693,-4.3617697,-17.180185,4.673674,-9.471117,7.1544275,-9.193122,-0.027543701,-8.894485,6.6332455,-3.740892,7.978301,-8.318565,0.799256,-9.392216,-0.57585704,-9.853331,3.0006208,-4.9254637,8.166075,0.34992236,8.049554,-2.0483274,6.0724206,-1.9503651,4.937718,-4.188787,2.5734854,-4.617632,1.9109626,-3.6563141,0.5903905,-6.5918584,-2.227363,-7.2476697,-1.8231345,-4.96938,-0.96426547,-5.715274,-1.835875,-5.550176,-0.8349084,2022-06-11--02-37-38_1__segment2.wav,2,2
-139.62689,125.04671,4.481764,29.429804,-7.9442577,2.756975,-10.594145,17.821075,-5.880168,-4.2695985,-17.753052,2.8642516,-11.184061,5.0067244,-8.924492,-0.1260576,-7.807186,6.3908644,-2.859895,6.874176,-8.991144,-0.851094,-9.741263,-0.9808127,-9.6213455,2.034522,-5.1490855,8.254405,1.9070296,8.174767,-2.1305304,4.9428353,-2.174382,4.247664,-3.1407623,2.7664309,-3.6403105,2.1002462,-3.2044091,0.31606093,-6.7558446,-3.018273,-7.880218,-3.208113,-5.6523075,-1.3582896,-5.0064797,-1.2901918,-3.7047691,-0.44811043,2022-06-11--02-37-38_1__segment3.wav,2,2
-134.28415,124.50531,0.86841124,29.687214,-8.121927,2.5211012,-11.059676,17.595741,-5.6178246,-4.184863,-18.57126,3.014689,-10.70744,6.563055,-9.039486,-0.046758622,-8.607936,6.4271502,-2.9478033,7.696508,-9.328667,-1.2587383,-11.441135,-0.098588824,-8.093251,3.636338,-4.968732,8.000034,1.0393527,8.292555,-1.9673016,5.576675,-3.211247,4.0022264,-3.4405982,3.9390652,-3.4397144,3.139956,-3.0113676,0.5547621,-7.049394,-2.9442463,-8.342488,-3.3156035,-6.3636208,-1.9154673,-5.818488,-0.67094475,-4.0225425,0.06607564,2022-06-11--02-37-38_1__segment4.wav,2,2
-104.3103,105.74783,-1.6790838,21.133263,-8.942889,-6.8965197,-15.75743,0.49001294,-12.807515,1.854292,-5.834694,8.659113,-2.2591846,2.7604735,-8.102346,3.168403,-5.4539595,6.5043454,-0.9075627,6.2240553,-4.5002456,3.2605717,-2.254014,7.357268,0.6977745,6.4058332,0.024480205,8.039572,-0.20822595,3.7780793,-3.0216076,1.1804857,-4.76733,-1.6317186,-6.0209527,-1.6574029,-4.856234,-1.7430345,-5.147939,-2.8667438,-4.812523,-2.630102,-4.431954,-2.55446,-3.2207706,-0.5193424,-0.5284594,0.7428797,0.20528342,0.5770365,2022-06-11--02-37-45_2__segment0.wav,2,2
-105.75784,107.34537,-3.1223302,23.301704,-10.154398,-4.1551046,-20.154726,1.3590192,-15.358122,4.824697,-8.794788,12.186563,-4.7835345,5.1783915,-11.104989,5.375018,-8.019196,8.980255,-2.3907344,10.660895,-6.2496023,5.2509103,-5.2371073,9.154048,-3.5534744,6.738241,-3.7258213,10.053224,-2.4650273,7.399307,-5.087239,3.395537,-7.594482,0.635878,-7.8704967,1.3517135,-5.978139,1.554053,-7.23488,-0.63545626,-7.5653663,-0.7655555,-7.272081,-0.51159763,-5.5901494,1.274707,-2.9242175,2.6610754,-2.0873055,2.469906,2022-06-11--02-37-45_2__segment1.wav,2,2
-98.64793,107.82242,-3.6293182,22.95111,-10.8980875,-2.7356503,-19.109509,1.7032026,-15.2805395,5.3556395,-7.519051,11.915457,-4.736127,5.334518,-11.301624,4.1262093,-8.985571,8.235106,-2.1551375,10.4931345,-6.3010345,6.647715,-4.399959,8.507416,-2.8498,8.159553,-3.010499,9.1893215,-2.8512974,6.0322185,-5.825124,3.2865653,-6.6556616,1.2663577,-7.8826814,0.55949,-6.8249245,0.63638717,-7.1877174,-0.6849543,-7.3830247,0.1373616,-5.715967,1.1227095,-3.906326,2.4865398,-2.6535761,1.7543615,-2.9268656,1.6505507,2022-06-11--02-37-45_2__segment2.wav,2,2
-101.83757,106.96566,-5.275051,21.548218,-11.488982,-2.8939154,-20.00116,1.6589015,-14.554382,5.63832,-8.583844,11.352026,-5.131337,5.4980154,-10.387256,4.95847,-8.344818,9.201066,-2.6310961,10.322555,-6.796373,5.369718,-5.286394,8.40396,-4.1123295,7.9397807,-2.0534356,11.172174,-1.9179101,6.400703,-6.0965295,2.7166767,-7.6631193,0.9544022,-8.743903,0.42442808,-7.033109,1.0657115,-6.743017,-0.08763386,-6.925106,0.58633715,-5.767423,1.0604001,-4.803662,1.9286907,-2.6718006,2.1574628,-3.0374963,1.5608379,2022-06-11--02-37-45_2__segment3.wav,2,2
-98.2431,105.89208,-3.734276,22.042215,-13.656567,-3.7859716,-19.773705,2.9824235,-13.843781,4.332257,-7.9853106,10.417531,-5.4166217,4.67587,-10.401331,4.3474755,-8.083618,9.109868,-0.8991837,12.046866,-4.3875995,5.8369484,-6.7758937,6.46468,-5.3781557,6.1764007,-3.3143446,10.261397,-2.3312047,7.3245935,-5.033857,3.554484,-6.9641514,0.97581404,-8.490828,0.38104227,-6.4458275,1.8992792,-5.7984095,1.4325547,-4.822232,1.4475982,-5.187017,0.3141402,-5.4214344,0.2808644,-4.2829967,1.1311576,-3.736589,0.80622077,2022-06-11--02-37-45_2__segment4.wav,2,2
-129.7808,123.785416,6.276412,26.48385,-4.775732,0.09623532,-8.758977,11.69881,-5.916355,-8.851714,-17.478735,0.13798048,-8.8779335,2.105843,-7.150202,-4.1481185,-6.536806,4.042937,-0.14600022,5.8589587,-5.7718143,-2.6019154,-5.6833534,-0.38981664,-5.476873,1.4078926,-2.9548464,4.019096,1.2574979,4.775738,-1.3848773,2.2593956,-0.00050677726,2.1454551,-1.5574738,0.67574054,-2.096411,-0.054459758,-1.6612562,-1.6003244,-4.7819276,-4.106441,-5.346734,-3.8997157,-2.3817992,-0.5155316,-0.94350773,-0.7927456,-1.3196491,-0.64921665,2022-06-11--03-36-48_1__segment0.wav,2,2
-143.71841,127.29401,3.8169785,27.469267,-7.44038,1.9725809,-12.523658,15.337776,-8.624783,-5.09185,-18.2123,5.0586495,-9.642776,5.8280044,-10.106152,-0.5718871,-8.956857,7.3278294,-3.14983,8.456661,-8.270894,1.4075762,-8.454821,0.3722113,-9.761608,1.8139124,-7.2613153,6.371657,-1.129121,6.723184,-4.449785,4.541726,-2.4659123,6.0236893,-2.6413016,4.1789846,-3.9602203,2.213214,-3.7147558,0.526097,-6.589829,-1.8126866,-7.2777343,-1.2874463,-4.388189,0.63479704,-4.172455,-0.053969458,-4.377905,-0.5168172,2022-06-11--03-36-48_1__segment1.wav,2,2
-140.59381,123.82662,2.5941586,26.682312,-7.2079763,2.1178555,-12.068766,15.854876,-8.667313,-5.7182426,-19.276232,4.2788043,-10.113841,6.485615,-9.423351,0.3544664,-8.813435,6.6355224,-3.8518248,7.841709,-8.996339,-0.087429754,-9.842612,0.006586331,-10.615805,2.1915855,-7.1808877,6.1777105,-1.213463,6.974951,-3.1283793,5.500358,-2.2366493,5.716055,-2.5072982,4.614849,-3.106946,2.9539263,-3.2145743,1.481664,-6.411284,-2.1772819,-7.6270685,-2.1421585,-5.69651,-0.56956875,-4.8597813,-1.0199972,-5.2054043,-0.68062925,2022-06-11--03-36-48_1__segment2.wav,2,2
-134.41528,124.72257,4.1606364,27.865902,-8.162037,3.7500215,-10.789822,16.757355,-7.2613244,-5.8037663,-19.947586,2.781485,-11.403753,5.952758,-10.301163,-0.12922919,-9.030787,6.751925,-3.742526,8.119675,-8.752412,-0.16220587,-10.071389,-0.24767017,-9.443043,3.2290509,-5.545403,7.374421,0.40589914,7.4850545,-3.510952,4.882668,-2.2542458,6.2464666,-2.3045566,4.923266,-3.694503,2.9581769,-3.4694014,0.53659594,-7.1715856,-2.2003107,-8.05148,-2.4460766,-5.712179,-0.85475,-5.408605,-0.80295485,-4.481384,-0.1555675,2022-06-11--03-36-48_1__segment3.wav,2,2
-139.75394,123.20595,3.2330341,27.566664,-6.4196105,3.2309892,-11.477884,17.206879,-6.3369455,-5.4679155,-20.058016,2.8418057,-11.44069,5.9410496,-9.91881,0.16986933,-8.603657,7.2909374,-3.8783991,8.139487,-9.213604,-1.3977205,-11.043195,-0.4876114,-11.252565,0.7737099,-7.2534595,7.1930075,0.35769817,7.963536,-2.2549312,6.5693545,-1.9456357,5.5729904,-2.8719616,4.3677487,-3.7712288,3.3694465,-2.5275428,1.7757243,-6.2824545,-1.6673276,-7.5192094,-1.9825679,-5.859053,-1.234848,-5.8882585,-0.7012644,-4.8204966,-0.46928248,2022-06-11--03-36-48_1__segment4.wav,2,2
-102.013794,102.58136,0.2083754,22.64721,-12.007127,-7.8494687,-15.326886,-0.70271957,-13.694132,3.2823708,-4.303162,11.747937,-0.38202763,3.4655507,-8.6645975,2.2340722,-6.7776456,5.7796936,-0.4511689,7.9417195,-3.357153,6.2458377,0.41936255,6.4435406,-2.206683,4.01124,-2.9184127,7.1694055,0.5717577,3.9241438,-3.8986473,0.69035167,-4.5739202,-0.24299973,-5.173342,-0.78155804,-4.692406,-1.5620333,-5.1318336,-2.5892487,-4.654584,-1.4937329,-2.6883435,-0.17461248,-1.1647084,1.5605074,-0.15416203,0.1460617,-1.122545,-0.93630856,2022-06-11--03-36-54_2__segment0.wav,2,2
-107.55077,100.48051,-2.558096,25.534153,-16.011814,-3.8453727,-18.529663,1.486257,-15.061547,4.3182416,-6.7164116,14.230276,-3.2171764,7.023802,-11.471928,4.295911,-9.854917,7.001413,-3.976134,7.904901,-7.34656,8.061664,-3.600516,8.845866,-4.201279,7.652575,-2.8543565,10.526219,-0.7556157,7.0966816,-5.032357,4.0899777,-6.718692,2.5209057,-6.5018344,2.474967,-6.370521,0.5935179,-8.14939,-2.0324311,-9.037316,-0.44907773,-6.219767,0.9928128,-3.7224596,2.9205015,-2.6487508,1.9462923,-3.1649604,1.6913191,2022-06-11--03-36-54_2__segment1.wav,2,2
-108.9597,103.959816,-0.20854947,23.64264,-14.111895,-5.8618846,-19.253874,1.9690214,-14.740596,3.8717268,-7.405063,12.120291,-3.6313756,6.7582264,-12.536013,2.986115,-10.251533,7.067076,-2.9629905,10.476813,-6.4959917,5.844226,-4.9560943,10.0606,-2.8697102,7.959906,-2.0285785,9.988316,-1.3506064,8.129264,-4.9564013,3.8988025,-6.564113,1.6141868,-7.516106,0.9441349,-6.644124,0.86858654,-7.223661,0.103704914,-7.017268,-1.2203839,-7.5017595,-0.8868779,-5.314748,2.0080543,-2.1073167,3.590117,-1.6287663,2.8154473,2022-06-11--03-36-54_2__segment2.wav,2,2
-109.08448,105.28893,-1.703623,22.859524,-12.545692,-4.4059987,-18.97474,2.4021173,-15.1913805,4.407496,-7.6823535,12.597536,-4.0467253,5.477942,-11.545751,4.202745,-9.339171,7.8562217,-3.4538465,9.300354,-7.453584,6.2832146,-3.847691,10.131415,-2.800489,7.904397,-1.8131837,11.054515,-1.7915455,7.5722337,-5.037815,3.5993838,-6.1946383,2.0379188,-7.064602,1.6431887,-6.704649,0.85620636,-7.445456,-1.3393924,-8.171384,-1.2197613,-6.806234,0.870825,-3.976285,2.5482082,-2.0780623,2.9364204,-2.5866158,1.7838452,2022-06-11--03-36-54_2__segment3.wav,2,2
-104.35036,107.938095,-3.5223224,23.029919,-12.889076,-4.461924,-20.210567,1.0087097,-15.474425,3.1407099,-7.6668577,12.807266,-3.7036443,4.841769,-12.902529,3.1553137,-9.659917,8.252625,-1.2981337,12.374789,-5.6572995,5.398678,-5.2604914,8.0415745,-4.1056876,7.9231076,-2.444657,10.061809,-2.3468244,6.1959267,-5.8630304,2.7302017,-7.916663,0.910056,-7.329801,1.7055418,-5.094262,2.608244,-5.6125326,0.21306057,-7.2325034,-1.0715508,-6.577471,-0.08071189,-4.710849,2.0153556,-2.2007477,2.625421,-2.1270134,1.7301271,2022-06-11--03-36-54_2__segment4.wav,2,2
-137.85477,124.08476,9.575213,25.661535,-3.9909577,0.8041588,-7.560747,12.316886,-3.9084635,-8.159483,-16.402374,-0.010658321,-8.252171,3.2713816,-6.9112444,-3.1789944,-5.3344145,4.6805215,-0.4709502,4.3678484,-7.3708167,-3.4756994,-7.328657,-2.9034805,-6.797271,-0.2820577,-3.7903051,3.8522398,1.8057107,5.239912,-0.7310522,2.3248105,0.2655742,3.0787528,-0.4790031,2.0398514,-0.47229344,1.7371511,-0.8730851,-0.87870204,-3.827918,-3.6660063,-5.2334833,-4.271238,-3.3153098,-2.5517185,-2.9932418,-2.5190685,-2.4899213,-1.6879541,2022-06-11--04-35-57_1__segment0.wav,2,2
-145.28273,125.74112,6.048885,28.88574,-6.2142005,3.353098,-10.485433,15.753805,-7.486861,-4.738763,-18.559301,2.2127063,-11.247698,4.741482,-9.855488,0.1645039,-7.295716,8.186496,-2.6322498,7.4932733,-9.519813,-0.8566023,-10.945352,-1.9757999,-10.160506,2.9710624,-6.358718,5.694037,-0.081625886,7.794152,-2.3921804,5.926935,-1.4641353,5.5802417,-2.6955216,3.6737525,-3.3201363,3.1620479,-2.9593604,0.86665565,-6.0754576,-1.8662398,-7.098866,-2.801207,-5.503508,-1.0891876,-5.1347046,-0.98362035,-4.164268,0.22355545,2022-06-11--04-35-57_1__segment1.wav,2,2
-150.08255,125.7538,6.9310336,28.331755,-6.9036074,3.4320967,-10.307853,17.243235,-7.470981,-4.9939885,-19.82007,3.3465433,-11.0317955,5.4562645,-9.762797,0.84779954,-7.8599176,8.471502,-2.461987,8.0705385,-9.599645,-1.2225095,-12.16912,-1.9138628,-11.126315,2.8319821,-4.6084237,9.210075,1.1247596,8.657464,-3.657553,4.871828,-2.953931,4.853549,-3.5042393,3.7824388,-4.1576433,2.4006374,-4.0207863,1.1014358,-6.483692,-1.3434289,-7.1424694,-2.2597826,-5.6408563,-1.2814018,-5.6726074,-1.5059018,-5.2685285,-0.28860354,2022-06-11--04-35-57_1__segment2.wav,2,2
-144.54198,121.12348,2.6385605,27.079649,-8.602924,4.3669515,-9.913738,16.363184,-6.8204675,-5.6602616,-20.0968,2.5169134,-10.999643,4.436643,-9.472997,1.2221289,-7.208421,7.9272833,-2.931201,7.202113,-10.158205,-1.0418535,-10.276374,-0.27164173,-10.629266,1.8001069,-5.203301,9.619032,2.8656816,9.214186,-3.696288,2.867868,-4.4646807,4.5603023,-3.0013769,2.9520202,-4.907185,1.5872266,-4.104115,1.024955,-6.0442557,-1.2202736,-7.90052,-3.2158782,-6.770083,-2.1937883,-5.540853,-1.1859672,-4.907789,-0.68409777,2022-06-11--04-35-57_1__segment3.wav,2,2
-148.21039,121.55229,3.4404855,27.141054,-8.004013,3.0944362,-11.067675,16.52218,-6.9971814,-4.4528866,-19.301805,3.367861,-11.400909,5.8287683,-8.570251,1.8507786,-7.150434,8.382575,-3.006377,8.4674,-9.181968,-0.51331496,-11.254002,-2.0590253,-12.105414,0.92336404,-6.8257394,7.6749973,0.5042849,9.294164,-3.1077914,4.5725446,-3.165973,5.204726,-2.8769188,4.005933,-3.9325643,2.9286683,-3.2176802,1.6111096,-5.4611583,-0.99652433,-7.4291763,-2.9664052,-6.53452,-1.9067646,-5.9772406,-1.3164408,-5.311781,-1.1818917,2022-06-11--04-35-57_1__segment4.wav,2,2
-102.25476,109.32976,2.2391956,22.136593,-9.684829,-6.372371,-17.250154,-0.7241665,-11.656168,2.4107833,-5.932863,9.777681,-0.6747297,2.2442682,-11.305712,-0.31594035,-6.510683,5.1313376,1.9212132,13.262579,-0.8398172,5.1812344,-3.175381,3.475801,-4.3102136,4.7543263,-1.377379,7.1952605,0.59233344,4.2950664,-3.6242578,0.23529597,-6.1957455,-2.3698754,-6.938509,-1.5501004,-3.2054722,0.82492846,-2.2856903,-0.83819646,-3.6032398,-1.233228,-3.9833255,-1.0404296,-2.1293626,-0.30780327,-0.92824733,-0.6317978,-1.5652361,-1.1505197,2022-06-11--04-36-04_2__segment0.wav,2,2
-98.4898,111.78127,-0.007426085,23.026222,-13.002558,-4.8774934,-18.258928,2.699313,-15.977685,3.8475869,-6.285861,13.045636,-2.3817558,4.379549,-15.190758,0.84640944,-8.403051,8.426151,1.4283273,15.96287,-4.2981834,7.0389137,-3.0393348,7.0197434,-5.6054373,7.624726,-4.189279,8.22154,-2.422268,4.3751364,-7.2680473,2.2360778,-8.34388,-0.20717518,-8.550018,0.46366766,-5.48373,3.402527,-4.1008773,0.7644669,-6.7842255,-0.52150375,-6.830319,0.5083107,-3.5102398,1.758401,-3.2320254,1.4114941,-2.9214637,1.5044895,2022-06-11--04-36-04_2__segment1.wav,2,2
-103.81903,108.06537,-2.7373478,23.851648,-11.943851,-3.5936792,-17.527054,3.929457,-15.371909,5.715204,-5.9677143,12.746477,-3.7048817,4.863729,-12.697602,3.257533,-7.9192286,7.9180326,-2.9664128,11.328313,-6.890347,5.3520913,-5.568423,7.78929,-4.5942545,8.132509,-3.4139988,9.804236,-0.66439587,7.2751675,-4.726703,3.8105836,-7.867326,0.3804358,-8.533297,1.0653124,-6.251465,0.88672847,-6.7487717,-0.39137933,-7.222225,0.09642738,-5.986784,0.7868543,-4.5534477,1.9498689,-3.17246,2.5834894,-1.9935352,2.3675663,2022-06-11--04-36-04_2__segment2.wav,2,2
-101.59248,109.99647,-3.9245276,23.5292,-12.839175,-4.9164143,-17.976263,3.7621844,-15.821206,5.658923,-5.371466,12.81508,-4.134941,3.5755525,-14.220876,2.509103,-8.103601,9.378558,-0.72214526,13.744879,-5.445731,6.4518514,-5.3575,6.0928674,-5.3755937,7.193713,-3.5863543,10.582402,0.24032658,8.160419,-4.420198,3.2346563,-7.9550343,0.20117053,-8.098176,0.93875843,-5.9147277,2.2028763,-6.839076,-1.0887059,-7.833447,-0.15211461,-5.9936285,0.96897954,-4.402906,1.3334628,-3.265823,1.2473416,-3.8664484,0.49308833,2022-06-11--04-36-04_2__segment3.wav,2,2
