0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,file name,label
-147.16368,119.65277,6.410449,26.532047,-6.7216496,4.1075587,-11.060431,14.43567,-9.5863695,-6.8866887,-18.35345,4.2717404,-11.2304735,5.5619755,-9.700583,2.1491451,-7.9221025,7.2067604,-3.9394588,8.0300455,-8.578404,0.72923106,-11.612997,-1.4833406,-10.78848,2.7902467,-6.437878,6.1529565,-1.0185502,8.318012,-2.022573,7.411087,-1.8707216,4.549926,-3.9054437,3.853473,-3.0123808,3.9524953,-3.2700038,1.1526865,-6.0907288,-0.1728583,-5.8151875,-1.834221,-6.370199,-2.3539877,-6.5158463,-1.6721512,-4.7096395,-0.46698892,2022-06-10--02-42-31_1__segment2.wav,2
-144.88852,122.62058,6.7304244,27.927639,-5.595975,2.9695287,-11.768696,15.457451,-7.7589254,-7.1003914,-18.751415,3.5276592,-11.565204,5.089855,-9.836023,1.8696404,-9.112746,6.0052314,-4.152884,7.613088,-8.80807,0.38960084,-11.448083,0.1269187,-7.5438967,6.204436,-4.766439,6.5575056,-0.21335422,9.561556,-2.3574812,5.8375907,-3.7533336,3.4511793,-4.477782,3.180604,-3.7680879,3.0742552,-4.110226,0.49102038,-7.3010135,-1.5445588,-6.8812423,-2.4981875,-7.0293403,-2.4600596,-6.378357,-0.68175006,-3.6066701,0.8025321,2022-06-10--02-42-31_1__segment3.wav,2
-146.94402,123.45716,8.514469,27.343424,-6.244806,2.5195339,-11.165901,15.138058,-8.920374,-6.53581,-17.344835,4.205039,-10.783945,6.2450867,-8.376703,1.1327236,-8.88849,6.2960424,-3.6166918,8.069146,-7.986943,0.37677398,-10.521998,0.4519498,-7.737833,3.3562307,-7.3208723,4.663465,-0.82281625,8.48685,-2.2707956,6.0154805,-3.6258621,3.1461616,-4.3380065,2.7720597,-3.325765,2.9886587,-2.9967873,0.9274224,-5.598457,-0.6695279,-5.7123723,-2.1241426,-5.744638,-2.0283453,-5.5892425,-0.997352,-3.7441158,-0.15081239,2022-06-10--02-42-31_1__segment4.wav,2
-141.65862,118.62908,9.521917,26.491356,-1.68182,1.0354894,-9.3565855,12.08984,-6.004186,-10.9162655,-16.17536,-0.06588283,-8.528895,2.4482183,-7.874494,-2.7320895,-6.7322674,3.8234076,0.08885626,6.6012564,-3.7924514,-0.17050333,-5.387819,-0.2643827,-4.8344913,1.624843,-2.6893966,5.066069,3.5335238,7.232734,0.069561675,3.1204967,-2.1710606,-0.6708684,-3.9043922,-1.222181,-2.7826211,-0.74182725,-3.2654204,-2.9776545,-5.0446367,-3.2781634,-3.6622286,-3.452054,-3.250227,-2.8037963,-2.3287241,-1.8521922,-1.3030921,-1.2694901,2022-06-10--03-41-45_1__segment0.wav,2
-143.43282,123.64474,8.248629,30.127605,-3.587228,4.0164504,-13.220878,14.8967495,-9.063393,-7.615909,-19.17157,2.8303945,-10.734638,5.0114255,-11.122926,-0.7323752,-9.12533,7.4666905,-2.3468416,9.137155,-7.351342,1.7546833,-9.073779,2.300446,-6.435953,5.668793,-4.162608,7.6200557,-0.21448998,8.656149,-2.7063212,5.680734,-4.579069,2.1334722,-6.3853984,1.5762724,-4.979822,1.7352324,-4.815918,-0.45688894,-7.1426,-1.5310187,-6.362038,-1.5952448,-5.679042,-0.9840172,-4.2046895,0.40870553,-2.8480964,1.293663,2022-06-10--03-41-45_1__segment1.wav,2
-140.44997,123.76526,5.6280274,27.963005,-5.7591567,3.3207958,-13.188054,14.745141,-8.742235,-7.8939624,-18.649979,2.892244,-10.554007,5.4557443,-10.149159,-0.9749765,-10.294725,6.0524716,-3.6373417,8.182755,-7.4886336,1.7852234,-9.036196,1.8002183,-6.0029955,6.376527,-3.4940708,7.865478,0.44079858,9.896703,-1.9287941,5.978355,-3.9013083,2.1983833,-5.64602,1.3395561,-4.7198987,1.5534527,-4.754551,-0.788452,-7.7442217,-2.6485786,-7.4858375,-2.5397356,-6.206107,-1.8426318,-4.965968,-0.38508236,-3.1899207,1.2036254,2022-06-10--03-41-45_1__segment2.wav,2
-141.22449,121.8509,4.3460145,28.484419,-6.1255703,3.899514,-13.027579,14.215577,-8.180041,-6.240868,-18.184961,3.9867415,-10.867248,5.979011,-10.062789,0.30395377,-10.114189,6.338601,-3.3550005,8.738386,-8.529431,1.0559131,-9.846176,0.82010734,-8.14067,5.303257,-3.966031,7.098539,-0.38099948,9.320925,-2.5034897,5.836194,-3.8616467,3.2593992,-4.6923494,2.3457947,-4.25724,2.5367918,-4.494848,0.023712719,-6.847456,-1.5958489,-6.539341,-2.0172977,-5.901325,-1.5213454,-5.2753906,-0.771422,-4.349737,0.3562149,2022-06-10--03-41-45_1__segment3.wav,2
-143.40868,121.80318,6.7031937,28.809631,-5.305827,4.3274016,-13.413264,14.106931,-7.8696365,-6.690749,-18.62883,3.282423,-11.514961,5.083952,-10.430927,0.5604377,-9.433825,6.2925577,-3.016826,8.795942,-7.4973044,2.2363358,-9.942497,0.060294308,-8.650586,4.981194,-4.39156,6.520098,-0.06393501,8.572779,-2.981313,5.8951006,-3.556053,3.2594755,-5.284084,2.3120875,-3.6888435,2.362111,-4.0461903,0.22091492,-6.1489687,-0.833009,-6.137701,-1.7874726,-5.5972686,-1.4528806,-5.408965,-1.1830477,-4.22668,0.002309608,2022-06-10--03-41-45_1__segment4.wav,2
-138.40637,119.63101,10.76653,26.700514,-3.956457,1.0689659,-9.48977,10.963591,-3.9475014,-8.836912,-15.298149,1.6141136,-7.6373076,3.4532762,-6.222312,-1.2507262,-5.8377237,3.697809,-0.74514425,5.981791,-5.246869,-2.609545,-8.983092,-2.9720292,-6.022491,1.2381898,-3.2222452,3.7008288,2.0867238,6.9016547,0.43702817,3.7796943,-0.9250379,0.8727673,-2.163679,1.056672,-0.78702915,0.7812219,-1.7638925,-2.0520573,-4.6267357,-3.151387,-4.980065,-4.5757513,-4.776691,-4.254782,-4.087941,-2.6548276,-1.8007472,-1.0142899,2022-06-10--04-40-57_1__segment0.wav,2
-140.6385,121.37846,6.4679503,28.923395,-5.160869,3.5663521,-11.600582,13.505564,-7.391665,-8.013364,-16.880217,4.3364143,-9.333941,7.261115,-8.015379,-0.036459476,-9.007348,5.779104,-2.479483,8.159379,-7.800963,-1.2275833,-11.108478,-0.16979317,-7.562982,3.0934896,-5.6589055,5.6936646,-0.26513875,7.2896376,-2.2809896,5.6505113,-1.7653954,4.3112097,-2.845473,3.3872433,-1.93182,2.7638507,-3.1293268,-0.40176398,-6.106567,-1.560509,-6.607585,-3.1270301,-6.537252,-3.1633077,-5.1577363,-1.4537164,-3.6053092,-0.5727331,2022-06-10--04-40-57_1__segment1.wav,2
-139.06921,122.073784,5.7480373,28.825191,-7.7954464,5.530213,-12.548895,13.59097,-7.9354687,-6.748828,-17.56079,5.420016,-10.091927,8.706978,-8.07539,1.1411755,-9.393871,7.041422,-2.8571398,9.716844,-7.3405824,0.9103379,-10.980057,0.30146974,-9.021864,2.9633763,-7.2942286,6.5759788,-1.2657427,8.063298,-3.0417445,5.504304,-3.9264958,4.055072,-4.0787263,4.030201,-3.2863092,3.292521,-3.7082472,0.96065515,-6.321815,-0.23585331,-6.375768,-1.541698,-6.251315,-2.2778609,-5.9994545,-0.7675518,-4.150998,-0.08088927,2022-06-10--04-40-57_1__segment2.wav,2
-142.73741,119.818596,7.4361095,28.47476,-7.425929,4.405865,-12.373466,14.010221,-8.477128,-6.1445093,-17.818102,5.790743,-9.353049,8.127116,-9.0479555,1.703195,-7.9793396,7.7018347,-3.8622277,8.937048,-8.657013,0.0046304143,-11.55275,-0.08407089,-10.453045,1.8785766,-7.9493103,6.731686,-0.7347831,9.047179,-3.1218553,5.6037254,-3.9855754,4.252776,-4.1030498,4.3469906,-2.6552725,4.0001416,-3.5216217,0.83998495,-6.4603753,-0.50113136,-6.7259297,-1.9416709,-6.8140616,-2.2886152,-6.186466,-0.6718485,-4.489029,-0.60939693,2022-06-10--04-40-57_1__segment3.wav,2
-142.99414,119.59827,6.408253,28.159279,-8.239325,4.378176,-12.138288,13.743625,-7.961549,-6.1066523,-17.883099,4.8928475,-9.8962,7.20641,-9.153565,1.751102,-7.587119,7.580715,-3.4366586,8.1352625,-8.842997,-0.011950623,-11.542029,-1.1931077,-10.459305,1.8503516,-6.714542,7.5948973,1.0713983,9.745643,-2.5678136,5.354281,-3.7448,3.4552608,-4.1400695,3.5084832,-2.915457,3.747139,-3.7811892,0.09996273,-6.595134,-0.7400773,-6.241714,-2.1225562,-6.4364,-2.659639,-6.0842366,-1.1222234,-4.3436,-0.86203074,2022-06-10--04-40-57_1__segment4.wav,2
-91.172714,112.95803,1.8289464,24.320055,-7.552766,-5.5321207,-16.545616,-2.5072556,-12.621766,2.5110195,-5.7888393,9.547367,-1.9530323,2.5012696,-10.312847,0.4427986,-7.035933,7.0184546,4.0308056,14.160745,-0.93155277,5.9497957,-0.183001,8.551844,0.23148982,5.4924126,-3.3844402,6.249238,0.29645753,4.927755,-3.2514455,1.1506637,-5.0588155,-2.1383903,-6.014297,-1.2679498,-2.278182,1.4967015,-3.7726333,-2.226373,-4.9109416,-1.7642596,-3.5699682,-1.1998987,-2.382321,0.71586776,-0.5135385,0.24381866,-1.0469704,-0.12701665,2022-06-10--04-41-06_2__segment0.wav,2
-86.96955,112.40846,-1.1167564,27.029251,-11.00896,-4.4511046,-17.736969,0.3510102,-12.974687,2.5919988,-7.841338,10.967492,-5.707152,4.0149426,-12.862336,4.436246,-9.768591,8.637578,0.43860877,12.734096,-3.3329434,10.712212,-2.9751863,10.334718,-1.4018332,8.484233,-2.9127514,9.734734,-1.379479,8.267537,-5.5051956,2.9333436,-7.3747063,0.024156652,-6.9262466,1.140853,-5.5338244,1.1302493,-7.0903425,-0.6542703,-7.1813273,0.26753667,-4.7130456,0.5396319,-4.0735607,2.1699026,-3.74488,1.55211,-3.6311574,1.5355592,2022-06-10--04-41-06_2__segment1.wav,2
-90.97764,111.582855,0.40364638,27.062336,-10.501002,-4.087532,-19.012804,-0.21456328,-13.564468,4.0116315,-6.504638,11.3606205,-4.279304,4.4843616,-13.298149,3.659427,-8.763932,8.762297,-0.5670242,14.373573,-1.520933,10.595638,-0.88998914,9.507778,-3.5846512,7.7196984,-5.349806,7.421493,-1.4154482,7.147822,-4.715536,2.6736772,-8.044591,0.64480233,-7.866027,1.4585441,-5.2179217,2.5816243,-5.26879,0.22308578,-6.4521837,0.3594751,-4.880832,1.8627626,-3.220811,2.792746,-2.649323,1.650205,-3.4685931,1.2289369,2022-06-10--04-41-06_2__segment2.wav,2
-97.61756,109.3745,0.3065921,26.989029,-10.868891,-3.3181334,-18.475218,0.32825992,-12.322075,5.9893155,-5.903266,12.222173,-2.8732786,5.443782,-12.142388,4.8684406,-7.6711807,9.475461,-1.6862527,12.371735,-2.9515212,9.409977,-1.4708283,10.78289,-2.400254,7.766965,-4.6343493,7.609148,-2.6242104,6.2943587,-4.516256,3.776438,-6.511084,1.291335,-7.0966988,2.0076947,-5.648978,0.80397904,-7.702522,-1.2285416,-7.132012,0.21596801,-5.157522,1.6105672,-3.1314297,2.900564,-2.534642,2.0939846,-3.4185052,1.20383,2022-06-10--04-41-06_2__segment3.wav,2
-103.792175,109.7371,0.44788718,25.839148,-8.473739,-3.382698,-18.685064,0.3425933,-13.671466,5.864293,-7.022819,11.303192,-3.7931244,5.421721,-12.310401,4.3698554,-7.933508,9.816733,-1.7672728,10.398051,-5.691231,7.187921,-2.761149,10.607011,-2.7384026,8.656565,-3.5167317,9.042757,-1.2539182,7.558068,-4.1016088,3.7619467,-6.9463553,1.756801,-6.744685,1.9521686,-5.6491246,1.1620742,-7.675644,-1.8499006,-7.3976912,-0.42747495,-6.1035852,0.94807655,-3.6765049,2.8371425,-2.187777,2.447133,-2.786835,1.4494522,2022-06-10--04-41-06_2__segment4.wav,2
-133.707,105.51773,8.755562,22.579927,-3.8724446,2.639813,-11.179084,13.19132,-7.022346,-8.206022,-14.356883,3.1275845,-5.8528595,4.2332315,-6.956267,0.533802,-4.086611,5.7161064,-0.05498282,6.5718575,-5.455729,-1.2376568,-8.371964,-2.2888842,-6.6511564,2.588013,-3.0571496,2.9100173,-0.46529955,4.8069625,-0.9344565,5.066151,-0.71026117,1.3466674,-2.7973876,0.9540549,-1.650448,-0.13507117,-3.4743545,-2.8998504,-6.2018847,-3.8090398,-5.64187,-4.856399,-5.60109,-4.472834,-4.464442,-2.824972,-2.7235782,-2.3353987,2022-06-10--05-40-10_1__segment0.wav,2
-135.97386,109.22842,5.8882866,26.41198,-7.5136433,5.19165,-14.150865,15.076874,-10.36635,-6.089815,-16.510592,5.5666947,-8.535621,6.7677984,-8.971411,3.7398267,-6.8185,7.956906,-2.9658089,9.155569,-8.689469,2.0369449,-11.593502,0.29709187,-8.660671,6.141183,-5.7729564,5.220903,-2.9410295,8.039384,-4.013929,7.1798744,-3.9339993,4.018415,-4.947578,3.4607625,-4.0955243,2.6707146,-5.649335,-0.5788608,-8.883625,-1.7136917,-8.051663,-2.4787576,-7.4938984,-2.2946095,-6.64397,-1.0183228,-4.8161483,0.4798667,2022-06-10--05-40-10_1__segment1.wav,2
-139.22614,109.16757,6.661783,25.881079,-9.641681,5.2986,-14.435048,15.256731,-10.215722,-5.4262633,-16.093729,5.8504834,-8.632919,7.146139,-9.371508,3.7327209,-6.7630754,8.344784,-2.15681,9.341732,-8.207189,1.8247182,-11.2127075,0.08367278,-9.203238,4.519019,-7.284448,5.1392684,-2.3851478,8.142149,-3.3796053,6.3914485,-4.4492083,4.1140227,-5.2942977,4.1884003,-4.6708894,2.6815007,-5.012252,-0.9938719,-8.184365,-1.1984621,-7.3070574,-1.930553,-7.399477,-2.4120157,-6.6448426,-0.9257743,-4.435251,0.13156943,2022-06-10--05-40-10_1__segment2.wav,2
-138.207,107.68209,5.1847005,25.742725,-10.565054,5.3873143,-15.052747,14.120714,-10.396898,-5.050327,-15.401467,6.915496,-7.58883,7.832686,-9.007104,4.1118946,-7.0738764,8.142113,-2.8268924,9.487943,-8.84297,1.8274251,-11.098912,1.3040287,-8.945062,4.790641,-6.5947285,5.9261456,-3.1701572,7.3244257,-4.728047,5.8404684,-4.7149477,4.245343,-5.427882,3.9748063,-4.3672338,3.1268215,-4.934338,-0.27258435,-7.8334556,-1.420128,-8.000468,-2.3724723,-7.896666,-2.496016,-6.6414514,-0.7235097,-4.9651604,0.3632987,2022-06-10--05-40-10_1__segment3.wav,2
-138.54402,109.785965,7.6448965,25.932848,-10.996864,4.9242654,-14.316341,14.653101,-10.3368845,-5.9519277,-16.177103,6.8373694,-6.446611,7.7686763,-8.208335,3.8022065,-7.3836117,8.070402,-1.8303437,9.221974,-8.681653,0.5736834,-11.359328,1.5975157,-6.8184633,4.6502323,-6.8079686,6.1895905,-2.439653,6.37334,-4.46725,4.530979,-5.411123,3.1481173,-5.2758894,3.886031,-3.8523705,2.8499243,-4.5483384,-0.91153973,-7.9285626,-2.1699717,-6.9335833,-2.118491,-6.857196,-2.7960136,-6.6133823,-0.6169514,-3.933599,0.2556334,2022-06-10--05-40-10_1__segment4.wav,2
-107.824234,103.97292,1.1447423,20.644646,-7.2069397,-4.0287805,-14.857572,1.0848442,-11.578075,3.1635413,-5.2446027,10.643842,-0.9181388,3.5107949,-7.8010917,3.2635763,-2.910556,6.963907,-0.8723525,7.6975913,-4.867226,2.3342884,-3.5453014,4.209991,-3.230048,4.6784315,-2.1476438,6.807513,1.394611,6.1066594,-0.59007907,3.0109696,-4.083805,0.06266373,-4.339986,0.050749578,-3.2397184,-0.5865421,-5.2126336,-3.4047773,-5.8758636,-2.598639,-4.849905,-1.966073,-2.7693446,-0.5716888,-1.4920415,0.012500474,-1.1352779,-0.13922535,2022-06-10--05-40-19_2__segment0.wav,2
-106.08242,110.02349,-0.0584858,22.887281,-9.896537,-1.9723481,-17.64571,2.505394,-14.877866,3.9535668,-9.161793,12.654869,-3.6267593,5.4106426,-11.639639,4.375017,-7.14545,7.8949947,-3.7104106,10.757332,-6.1557326,7.3857207,-2.3652704,9.884391,-3.7719607,7.4704857,-4.735437,8.152682,-1.5922449,7.678411,-3.7442915,4.8416343,-6.5539036,1.8542737,-6.816641,1.8567715,-6.050518,1.1155604,-7.829946,-1.3935015,-8.465798,-0.28513718,-5.1922297,1.8659828,-3.0624812,3.2231789,-2.5864117,2.001767,-3.1313677,1.3301998,2022-06-10--05-40-19_2__segment1.wav,2
-109.12129,107.214905,-1.4772413,22.683622,-8.699532,-2.2611196,-16.736427,3.454967,-14.217678,4.9441977,-7.835245,13.010367,-2.7349439,5.801624,-10.933323,4.9957128,-6.555236,8.289983,-3.3455667,10.049087,-6.419739,7.014913,-4.227723,6.9822083,-5.1361647,6.7738276,-4.494985,8.812296,-0.91233397,7.915176,-2.8153327,4.8038597,-5.935601,2.1970732,-6.1977444,1.9129304,-5.987853,0.51298636,-8.176444,-1.8775837,-8.12893,-0.1848728,-5.3077607,1.4199051,-4.146966,1.4786988,-3.5108893,1.4731333,-3.0261235,1.4567181,2022-06-10--05-40-19_2__segment2.wav,2
-106.52222,106.66942,-1.9859333,23.501017,-8.891014,-0.7864044,-17.388004,3.0676308,-13.68082,6.2165403,-6.8794227,12.914381,-3.4788759,5.550403,-11.258127,4.147221,-7.2599363,8.147627,-3.8296056,9.269165,-8.040096,4.6190815,-6.8488507,5.400749,-6.18189,7.7941117,-2.3263423,10.994927,0.6179408,9.365682,-2.1859746,5.6630344,-5.615,3.5889943,-5.5970793,2.9703503,-5.4852743,1.2645006,-7.3509026,-1.6876962,-8.5377245,-1.0177232,-7.040229,-0.15495479,-5.9362803,0.19458887,-4.642009,0.731202,-3.9620662,1.7168018,2022-06-10--05-40-19_2__segment3.wav,2
-106.081764,106.42255,-4.112905,22.733265,-8.991247,-0.8850485,-16.821493,2.8401406,-14.188196,5.7607455,-6.843948,13.214235,-2.3526475,5.708869,-11.240984,4.4135084,-6.4582067,8.9459,-3.9229584,9.312384,-8.211578,4.7831197,-5.864136,5.9802117,-5.8939533,7.802127,-2.435893,10.853213,0.6440557,9.1551485,-3.013967,5.21663,-5.986833,2.6994696,-6.05136,2.1359189,-5.6578565,0.8751769,-7.8592772,-1.9554504,-8.610962,-0.9627051,-6.864585,-0.07408791,-5.319993,0.97831374,-4.0756993,1.2593521,-3.3044372,2.0727818,2022-06-10--05-40-19_2__segment4.wav,2
-98.33921,108.45319,6.298556,24.016336,-5.6996756,-2.244857,-11.243159,4.528512,-9.996987,4.350508,-3.9097884,11.272442,0.7530895,4.662728,-7.3433094,2.776415,-4.913164,7.1717916,1.2577183,12.076968,0.013468801,6.248639,-2.4539444,3.458253,-5.0251865,3.0355976,-3.1871934,5.911687,0.15191951,4.456405,-2.7574408,1.5837545,-5.3698535,-0.7425696,-6.00325,-1.1453979,-4.433461,-0.7713944,-5.133334,-2.4811351,-4.3551416,-1.1866678,-3.4840393,-1.036949,-2.7823653,-1.1732168,-2.6798368,-1.4916905,-2.113655,-1.2160846,2022-06-10--06-39-32_2__segment0.wav,2
-107.324875,108.05845,0.3654527,23.82897,-8.166591,-0.031159066,-14.937423,5.7262444,-11.848726,6.4145103,-5.274437,15.138614,-0.86323977,8.170238,-8.793094,5.981146,-5.4207172,10.888894,-0.18360846,13.890464,-3.411435,7.688005,-5.621516,5.293722,-7.74729,4.7054944,-5.712821,7.2251163,-2.5757267,6.692515,-3.8367798,4.1539187,-7.074962,1.6895941,-7.0428576,1.6195555,-5.7676353,1.4851015,-6.884352,0.03404911,-6.439501,0.47952548,-5.7268734,1.138452,-4.267923,1.6673223,-3.277664,1.4514738,-3.3030674,0.96862,2022-06-10--06-39-32_2__segment1.wav,2
-107.60907,109.23963,0.4493733,23.847893,-7.002676,0.79741406,-14.9398775,4.640653,-12.314999,5.563831,-5.5377283,14.8735695,-0.8442199,7.764977,-8.603377,6.189822,-5.4365416,9.718671,-0.13803507,13.39791,-3.1469526,6.682144,-5.286265,5.505699,-5.9399705,5.564432,-5.311345,6.435119,-2.7856476,6.43067,-3.7894669,3.7924879,-6.329641,1.4931742,-7.0949306,0.6839946,-6.0769815,0.73165447,-7.237794,-1.270785,-6.6530986,0.48162872,-4.937079,1.1668142,-3.6731372,1.7105931,-3.2376785,1.1963638,-3.07595,0.9278687,2022-06-10--06-39-32_2__segment2.wav,2
-108.2167,109.55284,-1.0535827,24.158344,-7.1177187,1.0556911,-14.366819,5.345096,-13.481471,6.0224924,-6.110946,14.228687,-1.6749489,7.017253,-9.103413,6.6231256,-5.1457367,9.960365,-0.38408196,15.426224,0.19840032,10.126953,-5.202821,4.782305,-6.73161,4.9846168,-6.950673,6.3494563,-3.1820045,6.2923346,-4.101767,4.221852,-6.904434,0.7446519,-8.168521,0.56988215,-6.6327276,0.46518967,-7.521405,0.1716583,-4.816101,2.755232,-3.4510357,2.1669626,-4.1725607,0.7218471,-3.897508,0.9766212,-3.9534264,0.07467044,2022-06-10--06-39-32_2__segment3.wav,2
-107.48253,106.50828,-0.3808624,24.356915,-8.941909,1.1902092,-14.348826,4.2235565,-14.0814295,6.612609,-4.2889633,15.698944,-0.56852233,7.4427814,-8.666926,7.544445,-4.2208004,10.3993435,-1.4583793,13.213476,-2.8683918,8.222745,-4.940808,4.8608837,-6.5802274,5.458208,-6.0975804,6.5443053,-3.0077834,6.9830146,-3.1896403,4.7851224,-6.057038,1.0971627,-7.5537114,0.33288354,-6.42574,0.5942164,-8.066457,-1.3757095,-6.540444,1.130681,-4.7706676,1.6632001,-3.9641836,2.268906,-3.0338614,1.2754977,-3.4956825,1.1939046,2022-06-10--06-39-32_2__segment4.wav,2
-127.18703,113.1645,13.215989,25.716345,-4.042684,2.143587,-11.648837,13.140673,-8.063269,-8.781183,-13.024331,3.4479997,-6.763045,7.1078987,-3.9773672,1.982589,-3.744946,6.6721435,1.6795385,10.883764,-0.017403869,3.0907464,-3.0306587,3.1416907,-1.9113749,4.807156,-1.3428398,4.198396,0.8274658,3.9358032,-4.4671926,-2.0995467,-6.254664,-3.7175612,-7.555125,-2.802737,-4.0463853,-1.1380347,-2.9051895,-2.375769,-5.2486544,-3.2028346,-3.510899,-2.3013735,-2.8370566,-1.4975374,-1.4551973,-0.31675497,-0.6704665,-0.63307625,2022-06-10--07-39-02_1__segment0.wav,2
-133.38252,113.5075,10.124421,28.305412,-7.76228,4.366514,-14.984827,18.256796,-9.567814,-4.5102477,-14.861393,6.234556,-8.723078,11.448874,-4.912997,5.2599607,-7.202078,9.1324625,-1.7859728,12.476099,-3.9398134,5.510845,-5.1467123,5.9335876,-4.255805,7.1610684,-5.0746503,5.93816,-2.7958593,6.3946605,-6.7385974,1.7175661,-7.5537696,-0.18990484,-9.084502,-0.3572229,-6.5806956,1.2021487,-5.8631983,-0.9781669,-8.058968,-1.3585597,-6.1256337,-0.5790967,-4.615435,0.68264586,-3.1140032,1.8499113,-2.140585,1.4969786,2022-06-10--07-39-02_1__segment1.wav,2
-129.13452,114.573616,11.403125,27.785503,-7.0162425,3.7168865,-14.042918,16.420904,-9.414155,-5.3944592,-14.548591,5.116792,-8.31928,10.0372925,-4.669423,4.767901,-6.7930074,8.13674,-1.8935113,12.135359,-1.9563618,6.467819,-4.403125,5.0622687,-3.0883312,7.74791,-3.938386,5.0920787,-2.9299982,4.6206903,-6.680407,0.73782706,-7.6609645,-0.9337699,-8.60201,-0.63196784,-6.034395,0.8428336,-5.025698,-1.5083888,-7.3332167,-1.8296467,-4.7271214,-0.44614792,-4.4358873,0.022375135,-3.2217648,0.9783751,-1.7189269,1.2139362,2022-06-10--07-39-02_1__segment2.wav,2
-135.02539,116.73711,12.936107,27.670277,-5.4609513,2.9400322,-14.354213,16.116879,-10.684483,-7.069218,-14.891862,4.559873,-8.661454,8.780561,-6.2011733,3.7001054,-6.483491,8.916614,0.92332697,14.195696,-0.9976876,6.387558,-4.0277643,4.8735843,-3.898892,6.39906,-3.7499516,4.9732823,-2.7396245,3.5667157,-7.8228374,-0.82765806,-8.432769,-2.4611545,-10.015463,-1.772713,-5.9711976,1.4316252,-3.9309385,-0.5791114,-6.774024,-1.416576,-4.8894567,-0.6776668,-3.9641957,-0.2676779,-2.6765976,0.6458036,-2.2563305,0.40044093,2022-06-10--07-39-02_1__segment3.wav,2
-130.21188,117.5278,11.871609,27.889622,-6.550866,4.284964,-14.935774,17.828598,-10.182665,-5.7276254,-15.379615,4.732766,-10.176231,9.077213,-5.5665035,5.0808997,-6.488805,8.979221,-0.5992341,13.22284,-2.0762753,7.2659154,-3.3195064,5.6298137,-4.178564,7.162939,-4.121094,4.9951224,-3.512435,4.017696,-7.994955,-0.4838105,-9.669388,-2.5755436,-10.364632,-1.6723994,-6.352797,1.9577712,-3.7067368,0.01785476,-7.210852,-0.86179894,-4.8388844,0.59298867,-3.7803972,0.7299034,-2.9374235,0.94982415,-2.5990136,0.81764525,2022-06-10--07-39-02_1__segment4.wav,2
-59.733566,112.90415,-0.58494246,28.749857,-12.202012,-3.8385038,-11.4115305,4.0322304,-9.140434,4.495142,-3.5197134,11.4939575,-0.7616609,4.328387,-9.923237,1.1103779,-5.765757,9.125792,7.352033,16.647717,0.95729697,9.494876,-0.697421,5.415943,-3.6081944,3.5539074,-3.7833226,6.06441,-0.62873816,4.609904,-2.8997602,0.8923065,-5.742049,-1.524186,-5.9686937,0.69384336,-2.7645235,1.7417293,-3.0027647,-0.6802859,-4.145312,-0.89022005,-3.8057418,-0.89347494,-2.6352859,0.1634301,-2.072801,-0.48161188,-2.3833835,-1.1627331,2022-06-10--09-37-48_2__segment0.wav,2
-58.62565,113.549324,-3.083642,31.792318,-12.040622,-2.134289,-12.545595,7.210374,-9.518514,7.380097,-5.1029234,13.738899,-2.309027,5.883948,-12.164655,2.2911375,-7.241296,10.118139,4.9795895,19.07192,-0.76251686,9.866665,-3.0759594,6.4503317,-6.2601404,4.458649,-6.114893,6.7424197,-2.7469716,5.8809395,-4.0039253,2.839345,-7.020745,0.576235,-6.6560793,1.9206204,-4.8688817,3.029312,-4.342608,1.2142849,-5.2400703,0.7583993,-4.6099424,0.8642725,-3.9137695,1.6410464,-3.1362665,1.474418,-3.708043,0.53374773,2022-06-10--09-37-48_2__segment1.wav,2
-54.883568,113.2469,-5.488046,29.746952,-13.110224,-0.7434052,-12.922825,6.7061887,-11.306805,6.738011,-5.230189,14.663438,-2.588619,5.5642905,-12.667585,2.1458414,-6.364679,11.93487,6.9865007,20.044498,0.8857309,11.30912,-3.6255155,6.9510164,-5.6645947,3.5117896,-6.4973774,6.536183,-3.0983217,6.3892016,-4.9070716,1.8394167,-8.600856,-0.37651512,-7.705708,1.5405897,-4.6290894,2.6638505,-5.143186,1.2894282,-4.889579,1.2466731,-4.578225,0.6883423,-4.6874413,1.8784846,-2.8339338,1.7926357,-3.4713733,0.35748342,2022-06-10--09-37-48_2__segment2.wav,2
-56.0041,112.96695,-5.9505806,30.15327,-14.671963,-0.8290634,-12.226612,6.8981524,-11.360415,5.9120865,-4.704174,15.096048,-1.5042139,4.806732,-13.470476,2.7516778,-4.165776,14.234312,8.571157,21.955153,1.3735919,10.736335,-4.42855,7.411294,-3.9430926,4.3036623,-7.2934237,6.2709928,-3.3163292,5.8499603,-5.6644154,1.2164769,-9.645555,-0.8622769,-8.110326,1.6809855,-4.6120157,3.153072,-4.56048,1.2009233,-5.6647234,0.50018764,-5.274291,0.14905082,-5.3146343,1.176724,-3.2957132,1.2910457,-3.0307467,0.81164914,2022-06-10--09-37-48_2__segment3.wav,2
